name,group,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,ID
"TITLE: Visualizing the Semantic Structure in Classical Music Works WORDS: graph, data, draw, diagram, node, tree, contour, approach, analysis, cell, isosurface, set, model, algorithm, label, user, edge, inform, explore, provide",Visualizing the Semantic Structure in Classical Music Works,20,20,20,3,20,1,20,20,20,5,4,20,2,20,20,20,20,6,20,20,773
"TITLE: Principles and Tools for Collaborative Entity-Based Intelligence Analysis WORDS: data, user, virtual, analysis, interact, set, study, environment, task, experience, inform, provide, explore, differ, result, design, applicator, paper, network, plan",Principles and Tools for Collaborative Entity-Based Intelligence Analysis,20,20,20,4,6,1,5,20,20,20,2,20,7,20,20,20,3,20,20,20,774
"TITLE: Cross-Filtered Views for Multidimensional Visual Analysis WORDS: data, analysis, set, technique, explore, inform, provide, differ, network, time, paper, structure, model, element, energy, develop, user, framework, approach, simulate",Cross-Filtered Views for Multidimensional Visual Analysis,20,20,20,2,20,1,20,20,20,20,4,20,20,20,20,3,5,20,20,20,775
"TITLE: A Visual Analytics Approach to Understanding Spatiotemporal Hotspots WORDS: data, analysis, set, inform, explore, provide, differ, time, network, user, graph, sample, virtual, method, filter, reconstruct, light, study, point, estimate",A Visual Analytics Approach to Understanding Spatiotemporal Hotspots,20,20,20,20,20,1,20,7,20,20,2,20,5,20,20,3,20,20,6,4,776
"TITLE: Placegram: A Diagrammatic Map for Personal Geotagged Data Browsing WORDS: data, texture, map, point, patch, motion, layout, display, analysis, user, set, aesthetic, synthesis, virtual, text, person, volume, inform, explore, provide",Placegram: A Diagrammatic Map for Personal Geotagged Data Browsing,20,6,3,20,20,1,20,9,20,20,4,20,20,20,5,2,8,7,20,20,777
"TITLE: Route Visualization Using Detail Lenses WORDS: image, point, data, layout, video, project, object, aesthetic, text, camera, easy, density, scene, number, case, game, voronoi, hierarchy, design, embedded",Route Visualization Using Detail Lenses,7,20,20,20,20,3,20,2,20,20,20,6,20,5,20,1,4,20,20,20,778
"TITLE: Analyzing and Tracking Burning Structures in Lean Premixed Hydrogen Flames WORDS: data, graph, analysis, set, condition, insight, transfer, simulate, inform, provide, explore, differ, bundle, turbulent, paper, network, tesselated, obstacle, little, intrinsic",Analyzing and Tracking Burning Structures in Lean Premixed Hydrogen Flames,20,20,10,6,9,1,4,20,20,2,11,20,5,20,20,7,3,20,8,20,779
"TITLE: Real-Time Ray Tracing of Implicit Surfaces on the GPU WORDS: perform, gpu, depth, ray, distance, model, implement, parallel, achieve, memory, image, efficient, order, sample, method, intersect, rigid, stabilize, field, data",Real-Time Ray Tracing of Implicit Surfaces on the GPU,2,3,20,20,6,5,20,20,7,20,20,20,20,1,20,20,20,20,8,4,780
"TITLE: RACBVHs: Random-Accessible Compressed Bounding Volume Hierarchies WORDS: perform, gpu, ray, distance, depth, compute, implement, parallel, memory, result, achieve, order, approach, video, optimal, project, object, method, domain, data",RACBVHs: Random-Accessible Compressed Bounding Volume Hierarchies,20,20,20,9,20,5,7,3,6,20,10,20,20,1,20,4,2,8,20,20,781
"TITLE: Evolving Mazes from Images WORDS: field, flow, data, texture, user, light, insight, transfer, streamline, particle, vector, virtual, line, bundle, patch, turbulent, simulate, color, shape, tesselated",Evolving Mazes from Images,20,6,7,8,20,3,9,11,2,1,4,20,20,20,10,20,20,20,5,20,782
"TITLE: Origamizing Polyhedral Surfaces WORDS: mesh, surface, light, model, color, topology, walk, dynamic, boundary, illuminant, point, process, geometric, shape, use, image, connect, algorithm, compute, open",Origamizing Polyhedral Surfaces,20,4,20,3,1,20,20,20,20,20,5,20,6,20,20,20,20,20,2,20,783
"TITLE: Robust Feature-Preserving Mesh Denoising Based on Consistent Subneighborhoods WORDS: sample, method, filter, surface, reconstruct, estimate, propose, normal, weight, approach, topology, use, compute, noise, function, feature, base, framework, interpolant, optimal",Robust Feature-Preserving Mesh Denoising Based on Consistent Subneighborhoods,20,4,20,20,2,20,20,8,7,20,20,20,20,5,20,6,3,20,20,1,784
"TITLE: Real-Time Physics-Based 3D Biped Character Animation Using an Inverted Pendulum Model WORDS: simulate, deform, model, body, compute, dynamic, character, time, contact, collision, fluid, force, facial, cloth, detect, interact, perform, image, motion, display",Real-Time Physics-Based 3D Biped Character Animation Using an Inverted Pendulum Model,5,3,20,20,20,20,1,20,20,20,20,20,20,20,4,20,2,20,20,20,785
"TITLE: Meshless Helmholtz-Hodge Decomposition WORDS: field, flow, streamline, particle, vector, line, integral, general, decomposition, fluid, grid, allow, discrete, shape, surface, map, automatic, model, topic, geometry",Meshless Helmholtz-Hodge Decomposition,20,2,20,3,20,20,20,20,1,20,20,6,20,20,20,20,20,5,20,4,786
"TITLE: Errata to    x0201C;Isosurface Extraction and View-Dependent Filtering from Time-Varying Fields Using Persistent Time-Octree (PTOT)   x0201D; [Nov-Dec 09 1367-1374] WORDS: mesh, surface, algorithm, image, motion, topology, display, simulate, boundary, point, process, geometric, shape, edge, local, connect, open, complex, structure, progress",Errata to    x0201C;Isosurface Extraction and View-Dependent Filtering from Time-Varying Fields Using Persistent Time-Octree (PTOT)   x0201D; [Nov-Dec 09 1367-1374],20,2,20,20,1,20,4,20,20,20,20,20,20,20,3,20,20,20,20,20,787
"TITLE: Corrections to    x0201C;A Physiologically-Based Model for Simulation of Color Vision Deficiency   x0201C; [Nov-Dec 09 1291-1298] WORDS: image, shape, surface, automatic, map, topic, geometry, motion, capture, parameterize, boundary, present, display, artist, problem, style, segment, applicator, curvature, predict",Corrections to    x0201C;A Physiologically-Based Model for Simulation of Color Vision Deficiency   x0201C; [Nov-Dec 09 1291-1298],20,1,20,20,20,20,20,20,20,20,20,20,20,20,3,2,20,20,20,20,788
"TITLE: Real-Time Detection and Tracking for Augmented Reality on Mobile Phones WORDS: image, video, motion, project, display, object, light, sample, method, camera, filter, scene, predict, reconstruct, color, estimate, track, optimal, domain, subject",Real-Time Detection and Tracking for Augmented Reality on Mobile Phones,20,20,9,20,20,6,20,1,20,20,8,20,20,7,5,20,2,20,3,4,789
"TITLE: Simulating Low-Cost Cameras for Augmented Reality Compositing WORDS: image, video, project, object, camera, scene, simulate, track, view, viewpoint, match, real, edit, sample, method, registration, robust, deform, parameter, augment",Simulating Low-Cost Cameras for Augmented Reality Compositing,6,4,20,20,20,20,2,1,20,20,20,20,20,20,20,20,20,20,5,3,790
"TITLE: A Novel Prototype for an Optical See-Through Head-Mounted Display with Addressable Focus Cues WORDS: motion, display, predict, user, subject, algorithm, diverse, virtual, animal, stereoscopic, perform, render, series, condition, affect, server, hand, image, gpu, result",A Novel Prototype for an Optical See-Through Head-Mounted Display with Addressable Focus Cues,20,20,20,4,20,20,7,5,20,20,3,20,20,2,1,20,20,20,20,6,791
"TITLE: Real-Time Rendering Method and Performance Evaluation of Composable 3D Lenses for Interactive VR WORDS: volume, volumetric, participate, render, model, use, data, shape, material, aspect, algorithm, user, region, cloud, automatic, transport, research, image, technique, perform",Real-Time Rendering Method and Performance Evaluation of Composable 3D Lenses for Interactive VR,3,2,8,20,20,5,20,7,20,9,6,20,20,4,20,20,20,1,20,20,792
"TITLE: A Point-Cloud-Based Multiview Stereo Algorithm for Free-Viewpoint Video WORDS: sample, method, filter, reconstruct, visual, estimate, data, propose, volume, surface, normal, weight, approach, motion, display, use, function, noise, compute, base",A Point-Cloud-Based Multiview Stereo Algorithm for Free-Viewpoint Video,11,5,10,20,4,3,20,7,20,20,20,20,20,6,8,20,2,9,20,1,793
"TITLE: Texture Mapping via Optimal Mass Transport WORDS: field, volume, shape, flow, automatic, optimal, domain, volumetric, participate, topic, render, algorithm, metric, quality, trajectory, geometry, capture, parameterize, boundary, artist",Texture Mapping via Optimal Mass Transport,20,1,8,20,20,20,20,20,4,20,20,6,9,20,20,5,2,3,20,7,794
"TITLE: Yet Faster Ray-Triangle Intersection (Using SSE4) WORDS: simulate, perform, gpu, ray, depth, distance, implement, deform, parallel, model, memory, achieve, body, order, data, character, time, contact, collision, motion",Yet Faster Ray-Triangle Intersection (Using SSE4),3,20,20,20,5,4,2,20,8,9,20,20,20,1,20,20,7,20,6,20,795
"TITLE:  WORDS: data, analysis, set, explore, inform, provide, differ, model, time, network, paper, element, graph, energy, develop, user, method, framework, novel, simulate",,20,5,20,2,20,1,20,20,20,20,3,20,4,20,20,20,20,20,20,20,796
"TITLE: Representation-Independent In-Place Magnification with Sigma Lenses WORDS: data, model, volume, perform, gpu, field, depth, ray, distance, implement, sample, parallel, analysis, method, volumetric, participate, user, set, achieve, memory",Representation-Independent In-Place Magnification with Sigma Lenses,20,11,20,3,12,2,20,20,9,20,8,20,20,1,10,7,4,5,20,6,797
"TITLE: M   x0E9;lange: Space Folding for Visual Exploration WORDS: data, point, layout, volume, aesthetic, user, analysis, set, text, virtual, easy, density, mesh, inform, explore, provide, differ, number, voronoi, game",M   x0E9;lange: Space Folding for Visual Exploration,20,7,20,20,5,1,20,20,20,8,3,20,20,6,20,2,20,4,20,20,798
"TITLE: Enhanced Voxelization and Representation of Objects with Sharp Details in Truncated Distance Fields WORDS: field, sample, method, filter, model, reconstruct, flow, estimate, propose, surface, algorithm, normal, weight, approach, streamline, particle, vector, use, function, noise",Enhanced Voxelization and Representation of Objects with Sharp Details in Truncated Distance Fields,2,20,20,20,20,7,9,6,3,5,20,20,20,4,8,20,20,20,20,1,799
"TITLE: An Evaluation of Prefiltered B-Spline Reconstruction for Quasi-Interpolation on the Body-Centered Cubic Lattice WORDS: sample, method, filter, reconstruct, estimate, propose, simulate, normal, weight, approach, noise, function, use, compute, framework, feature, interpolant, base, demonstrate, smooth",An Evaluation of Prefiltered B-Spline Reconstruction for Quasi-Interpolation on the Body-Centered Cubic Lattice,20,20,20,20,20,20,2,20,20,20,20,20,20,20,20,20,3,4,20,1,800
"TITLE: Scalable L-Infinite Coding of Meshes WORDS: model, optimal, domain, trajectory, metric, algorithm, quality, motion, display, scheme, mesh, problem, general, neighborhood, given, efficient, origin, novel, movement, element",Scalable L-Infinite Coding of Meshes,20,20,20,2,6,20,20,20,20,20,20,20,20,3,4,20,1,20,20,5,801
"TITLE: Subdivision Analysis of the Trilinear Interpolant WORDS: graph, surface, point, layout, field, aesthetic, draw, diagram, text, sample, method, topology, easy, density, tree, automatic, number, case, voronoi, game",Subdivision Analysis of the Trilinear Interpolant,20,2,20,20,3,7,20,20,8,11,20,20,4,20,20,1,5,10,9,6,802
"TITLE: Local Ambient Occlusion in Direct Volume Rendering WORDS: volume, light, volumetric, participate, visual, data, color, walk, dynamic, perform, shape, surface, illuminant, gpu, material, aspect, ray, depth, distance, algorithm",Local Ambient Occlusion in Direct Volume Rendering,20,4,20,20,20,5,20,20,20,7,20,20,20,3,20,9,6,2,1,8,803
"TITLE: Per-Pixel Opacity Modulation for Feature Enhancement in Volume Rendering WORDS: volume, visual, volumetric, participate, data, material, aspect, perform, model, region, cloud, gpu, transport, ray, depth, distance, analysis, research, image, technique",Per-Pixel Opacity Modulation for Feature Enhancement in Volume Rendering,4,20,20,20,20,2,20,8,20,20,20,20,20,3,20,5,20,1,6,7,804
"TITLE: Illustrative Volume Visualization Using GPU-Based Particle Systems WORDS: volume, field, data, volumetric, participate, flow, texture, shape, graph, streamline, particle, patch, vector, aspect, material, line, automatic, region, cloud, synthesis",Illustrative Volume Visualization Using GPU-Based Particle Systems,11,2,5,20,20,3,20,20,4,8,10,20,6,7,20,20,20,1,12,9,805
"TITLE: Isodiamond Hierarchies: An Efficient Multiresolution Representation for Isosurfaces and Interval Volumes WORDS: graph, perform, draw, diagram, node, gpu, distance, ray, depth, tree, compute, implement, contour, optimal, cell, isosurface, method, domain, data, parallel",Isodiamond Hierarchies: An Efficient Multiresolution Representation for Isosurfaces and Interval Volumes,20,20,20,20,4,5,20,20,8,20,20,6,2,1,20,20,3,7,20,20,806
"TITLE: Fast construction of k-nearest neighbor graphs for point clouds WORDS: graph, perform, render, gpu, distance, ray, depth, implement, parallel, present, memory, achieve, order, draw, diagram, node, tree, data, optimal, contour",Fast construction of k-nearest neighbor graphs for point clouds,20,20,20,20,20,4,20,20,20,20,20,20,2,1,6,7,3,20,20,5,807
"TITLE:  WORDS: data, analysis, set, inform, explore, provide, differ, quantitative, simulate, paper, network, algorithm, record, plot, expert, mix, qualitative, perform, render, deform",,20,20,20,4,20,1,5,20,20,20,6,2,8,3,20,7,20,20,20,20,808
"TITLE: Almost Isometric Mesh Parameterization through Abstract Domains WORDS: data, surface, automatic, map, topic, geometry, capture, parameterize, optimal, style, artist, topology, domain, sample, segment, method, boundary, applicator, curvature, metric",Almost Isometric Mesh Parameterization through Abstract Domains,9,1,20,20,3,4,20,20,20,20,20,20,8,6,20,5,2,10,20,7,809
"TITLE: Markov Random Field Surface Reconstruction WORDS: field, flow, streamline, particle, sample, vector, method, line, data, filter, reconstruct, surface, estimate, technique, integral, propose, decomposition, model, normal, grid",Markov Random Field Surface Reconstruction,10,20,20,6,4,3,20,9,1,20,8,20,20,5,20,20,7,20,20,2,810
"TITLE: A Level Set Formulation of Geodesic Curvature Flow on Simplicial Surfaces WORDS: field, mesh, surface, flow, image, topology, streamline, particle, vector, line, boundary, point, process, map, automatic, geometric, shape, edge, local, connect",A Level Set Formulation of Geodesic Curvature Flow on Simplicial Surfaces,20,2,20,7,1,5,6,20,3,20,20,20,20,4,20,20,20,8,20,20,811
"TITLE: Globally Optimized Linear Windowed Tone Mapping WORDS: light, color, image, surface, walk, dynamic, illuminant, automatic, video, use, user, algorithm, compute, project, topic, object, approach, geometry, local, source",Globally Optimized Linear Windowed Tone Mapping,5,2,10,20,3,20,20,4,20,20,6,20,20,9,20,8,7,20,1,20,812
"TITLE: Modeling Repetitive Motions Using Structured Light WORDS: image, video, project, object, motion, display, user, camera, field, scene, light, virtual, sample, method, simulate, track, predict, view, flow, filter",Modeling Repetitive Motions Using Structured Light,20,20,20,2,20,20,7,1,8,20,3,20,20,20,4,9,20,20,5,6,813
"TITLE: Evaluation of the Cognitive Effects of Travel Technique in Complex Real and Virtual Environments WORDS: user, virtual, study, environment, task, experience, design, visual, applicator, plan, reality, control, conduct, human, scenario, light, group, systems, model, color",Evaluation of the Cognitive Effects of Travel Technique in Complex Real and Virtual Environments,3,7,20,20,6,20,20,20,20,20,1,20,20,4,8,20,20,5,2,20,814
"TITLE: Two Fast Methods for High-Quality Line Visibility WORDS: field, flow, model, light, graph, volume, perform, streamline, particle, color, vector, gpu, line, ray, depth, distance, dynamic, walk, implement, volumetric",Two Fast Methods for High-Quality Line Visibility,6,20,20,2,20,20,20,20,4,20,20,20,7,1,20,20,20,5,3,20,815
"TITLE: Parallel View-Dependent Level-of-Detail Control WORDS: perform, surface, gpu, ray, distance, depth, implement, parallel, data, light, achieve, memory, topology, order, boundary, model, color, process, optimal, domain",Parallel View-Dependent Level-of-Detail Control,6,20,9,7,2,5,20,20,20,20,20,20,10,1,20,8,3,20,4,20,816
"TITLE: Interactive Indirect Illumination Using Adaptive Multiresolution Splatting WORDS: light, color, volume, walk, dynamic, illuminant, use, algorithm, compute, approach, local, source, volumetric, participate, method, result, map, shadow, interact, present",Interactive Indirect Illumination Using Adaptive Multiresolution Splatting,5,20,20,4,7,20,20,6,20,20,20,20,8,3,20,20,20,2,1,20,817
"TITLE: Real-Time Creased Approximate Subdivision Surfaces with Displacements WORDS: light, color, perform, gpu, walk, dynamic, ray, distance, depth, illuminant, simulate, implement, use, parallel, algorithm, compute, approach, achieve, memory, local",Real-Time Creased Approximate Subdivision Surfaces with Displacements,20,20,20,20,4,20,3,20,20,20,20,20,20,1,20,20,20,20,2,20,818
"TITLE: Real-Time Volume-Based Ambient Occlusion WORDS: light, perform, gpu, depth, ray, distance, implement, color, parallel, walk, dynamic, memory, achieve, illuminant, sample, efficient, order, method, algorithm, data",Real-Time Volume-Based Ambient Occlusion,6,5,20,20,20,4,20,20,20,20,20,7,20,1,20,20,20,20,2,3,819
"TITLE: Sample-Based Surface Coloring WORDS: light, texture, perform, color, data, patch, gpu, surface, walk, dynamic, ray, distance, depth, field, illuminant, implement, graph, synthesis, parallel, sample",Sample-Based Surface Coloring,20,20,3,20,4,5,20,20,7,20,20,20,8,1,20,9,10,20,2,6,820
"TITLE: The General Pinhole Camera: Effective and Efficient Nonuniform Sampling for Visualization WORDS: sample, method, data, video, project, object, filter, reconstruct, volume, estimate, camera, algorithm, user, propose, scene, virtual, perform, normal, track, gpu",The General Pinhole Camera: Effective and Efficient Nonuniform Sampling for Visualization,20,20,20,20,20,3,20,2,20,20,5,20,20,4,7,20,20,6,20,1,821
"TITLE: Topology-Aware Evenly Spaced Streamline Placement WORDS: field, flow, streamline, particle, vector, line, technique, integral, surface, decomposition, visual, grid, allow, fluid, discrete, topology, boundary, optimal, process, domain",Topology-Aware Evenly Spaced Streamline Placement,20,20,20,20,2,20,20,7,1,4,6,20,20,9,20,5,3,20,20,8,822
"TITLE:  WORDS: volume, data, volumetric, participate, mesh, render, surface, sample, method, aspect, material, filter, algorithm, analysis, reconstruct, region, cloud, set, topology, transport",,20,5,20,20,3,2,6,8,20,20,7,20,20,20,20,20,20,1,20,4,823
"TITLE: Comparative Visualization for Parameter Studies of Dataset Series WORDS: data, analysis, set, graph, inform, explore, provide, differ, motion, time, paper, network, display, user, video, project, object, virtual, model, predict",Comparative Visualization for Parameter Studies of Dataset Series,20,7,20,6,20,1,20,2,20,20,3,8,5,20,4,20,20,9,20,20,824
"TITLE: Using Cognitive Fit Theory to Evaluate the Effectiveness of Information Visualizations: An Example Using Quality Assurance Data WORDS: data, field, user, analysis, set, graph, virtual, inform, explore, provide, differ, flow, time, paper, network, interact, study, environment, optimal, method",Using Cognitive Fit Theory to Evaluate the Effectiveness of Information Visualizations: An Example Using Quality Assurance Data,20,20,20,6,20,1,20,20,4,20,2,20,5,20,20,20,3,20,20,20,825
"TITLE: Active Shape Modeling with Electric Flows WORDS: field, flow, graph, simulate, streamline, particle, vector, line, mesh, integral, image, deform, surface, element, general, model, decomposition, body, energy, develop",Active Shape Modeling with Electric Flows,20,4,20,2,6,8,3,7,1,20,20,20,5,10,20,11,20,20,20,9,826
"TITLE: Example-Based Human Motion Denoising WORDS: motion, display, sample, method, data, predict, filter, reconstruct, estimate, subject, diverse, image, propose, animal, stereoscopic, shape, surface, series, condition, affect",Example-Based Human Motion Denoising,6,4,20,20,20,3,20,20,20,20,20,7,20,20,1,8,5,20,20,2,827
"TITLE: Necklace Maps WORDS: texture, data, map, patch, synthesis, model, person, surface, synthesize, paint, analysis, set, quantitative, input, cross, treatment, explore, inform, provide, differ",Necklace Maps,20,6,2,3,20,1,20,20,8,20,7,4,9,20,10,5,20,20,20,20,828
"TITLE: Rethinking Map Legends with Visualization WORDS: volume, data, volumetric, participate, render, texture, use, aspect, material, user, motion, display, map, analysis, region, cloud, set, patch, transport, image",Rethinking Map Legends with Visualization,20,20,4,7,20,2,20,6,20,20,3,20,20,20,5,20,20,1,20,20,829
"TITLE: SignalLens: Focus+Context Applied to Electronic Time Series WORDS: video, project, object, simulate, data, camera, scene, track, deform, user, view, viewpoint, model, body, match, real, edit, virtual, time, character",SignalLens: Focus+Context Applied to Electronic Time Series,20,20,20,5,20,3,2,1,20,20,4,20,20,11,7,10,20,8,6,9,830
"TITLE: MulteeSum: A Tool for Comparative Spatial and Temporal Gene Expression Data WORDS: data, analysis, set, inform, explore, provide, differ, graph, time, network, condition, insight, transfer, bundle, turbulent, draw, diagram, node, user, tesselated",MulteeSum: A Tool for Comparative Spatial and Temporal Gene Expression Data,20,6,20,20,20,1,20,20,20,2,4,20,3,20,20,20,20,20,20,5,831
"TITLE: Gremlin: An Interactive Visualization Model for Analyzing Genomic Rearrangements WORDS: data, analysis, set, inform, explore, provide, differ, light, paper, time, network, color, model, walk, dynamic, illuminant, condition, insight, transfer, use",Gremlin: An Interactive Visualization Model for Analyzing Genomic Rearrangements,20,20,20,4,20,1,20,20,20,3,6,5,20,20,20,20,20,20,2,20,832
"TITLE: Graphical Perception of Multiple Time Series WORDS: data, graph, motion, display, analysis, set, user, inform, explore, provide, study, differ, predict, task, network, draw, diagram, subject, field, diverse",Graphical Perception of Multiple Time Series,20,10,20,9,20,1,8,20,7,20,20,11,3,5,2,6,20,20,20,4,833
"TITLE: Uncovering Strengths and Weaknesses of Radial Visualizations---an Empirical Approach WORDS: data, analysis, set, user, volume, inform, explore, provide, study, differ, task, time, structure, paper, network, volumetric, participate, render, use, insight",Uncovering Strengths and Weaknesses of Radial Visualizations---an Empirical Approach,6,20,20,20,20,1,20,20,9,3,20,5,20,20,7,8,4,2,20,20,834
"TITLE: How Information Visualization Novices Construct Visualizations WORDS: data, analysis, set, user, inform, provide, explore, study, differ, task, time, paper, network, volume, model, volumetric, participate, point, mesh, layout",How Information Visualization Novices Construct Visualizations,20,20,20,4,5,1,20,20,20,20,20,20,7,20,6,2,20,3,20,20,835
"TITLE: eSeeTrack amp;  8212;Visualizing Sequential Fixation Patterns WORDS: data, quantitative, analysis, set, sample, method, record, plot, expert, inform, explore, provide, differ, mix, qualitative, light, filter, reconstruct, structure, time",eSeeTrack amp;  8212;Visualizing Sequential Fixation Patterns,20,20,20,6,20,1,8,20,20,20,7,2,20,20,20,20,20,5,4,3,836
"TITLE: Evaluating the impact of task demands and block resolution on the effectiveness of pixel-based visualization WORDS: data, light, user, color, walk, dynamic, virtual, analysis, illuminant, set, use, compute, algorithm, approach, study, local, source, inform, explore, provide",Evaluating the impact of task demands and block resolution on the effectiveness of pixel-based visualization,20,20,20,20,20,1,20,6,20,20,3,20,20,4,5,20,20,7,2,20,837
"TITLE: Graphical inference for infovis WORDS: data, analysis, field, set, volume, user, design, inform, provide, explore, study, differ, task, flow, structure, network, volumetric, participate, render, simulate",Graphical inference for infovis,20,20,20,5,9,1,8,4,3,20,20,6,20,20,10,20,20,2,20,7,838
"TITLE: Matching Visual Saliency to Confidence in Plots of Uncertain Data WORDS: data, quantitative, analysis, set, user, graph, record, design, plot, expert, mix, inform, explore, provide, study, differ, qualitative, sample, method, task",Matching Visual Saliency to Confidence in Plots of Uncertain Data,20,10,20,9,20,1,7,20,20,20,20,2,4,8,6,20,20,5,20,3,839
"TITLE: Perceptual Guidelines for Creating Rectangular Treemaps WORDS: point, layout, data, aesthetic, text, easy, density, volume, number, case, voronoi, game, motion, display, hierarchy, design, embedded, outcome, larger, node",Perceptual Guidelines for Creating Rectangular Treemaps,20,20,20,7,20,2,20,20,20,20,5,20,20,20,3,1,8,4,6,20,840
"TITLE:  WORDS: data, model, user, analysis, set, virtual, technique, inform, explore, provide, differ, study, element, time, paper, structure, network, environment, task, energy",,20,20,20,2,20,1,20,6,20,5,3,20,20,20,20,20,20,20,4,20,841
"TITLE: Laws of Attraction: From Perceptual Forces to Conceptual Similarity WORDS: data, motion, analysis, display, set, model, quantitative, volume, inform, explore, provide, differ, predict, structure, paper, time, network, record, plot, expert",Laws of Attraction: From Perceptual Forces to Conceptual Similarity,7,20,20,4,20,1,20,20,20,20,8,2,20,20,3,5,9,6,20,20,842
"TITLE: Pargnostics: Screen-Space Metrics for Parallel Coordinates WORDS: data, graph, analysis, set, user, motion, display, design, diagram, draw, optimal, node, domain, explore, inform, provide, study, differ, task, trajectory",Pargnostics: Screen-Space Metrics for Parallel Coordinates,20,20,7,5,20,1,20,8,20,20,20,20,3,6,4,20,2,20,9,20,843
"TITLE: JanusVF: Accurate Navigation Using SCAAT and Virtual Fiducials WORDS: user, image, virtual, video, project, object, study, environment, camera, task, experience, model, scene, design, applicator, track, plan, control, reality, conduct",JanusVF: Accurate Navigation Using SCAAT and Virtual Fiducials,20,20,20,4,20,20,20,2,20,20,1,20,7,3,20,20,20,20,5,6,844
"TITLE: An Immersive Virtual Peer for Studying Social Influences on Child Cyclists   39; Road-Crossing Behavior WORDS: user, virtual, interact, study, environment, motion, display, task, experience, visual, applicator, reality, plan, control, human, conduct, scenario, predict, group, systems",An Immersive Virtual Peer for Studying Social Influences on Child Cyclists   39; Road-Crossing Behavior,4,20,6,3,5,20,20,20,20,8,1,20,20,20,2,7,20,20,20,20,845
"TITLE: Virtualized Traffic: Reconstructing Traffic Flows from Discrete Spatiotemporal Data WORDS: user, virtual, light, field, study, environment, sample, method, color, task, simulate, experience, design, flow, dynamic, walk, visual, filter, applicator, illuminant",Virtualized Traffic: Reconstructing Traffic Flows from Discrete Spatiotemporal Data,20,20,20,6,20,7,4,8,5,20,1,20,20,20,9,20,20,20,2,3,846
"TITLE: A Spatially Augmented Reality Sketching Interface for Architectural Daylighting Design WORDS: user, light, virtual, color, study, walk, dynamic, environment, illuminant, volume, task, use, experience, compute, algorithm, design, approach, video, source, local",A Spatially Augmented Reality Sketching Interface for Architectural Daylighting Design,7,20,10,3,20,20,6,4,20,8,2,9,20,20,20,20,20,5,1,20,847
"TITLE: Unicube for Dynamic Environment Mapping WORDS: texture, field, patch, light, synthesis, flow, person, perform, sample, method, gpu, mesh, synthesize, color, ray, depth, distance, paint, filter, implement",Unicube for Dynamic Environment Mapping,20,20,2,8,6,10,20,7,5,20,20,20,20,1,9,20,20,20,3,4,848
"TITLE: Radiance Transfer Biclustering for Real-Time All-Frequency Biscale Rendering WORDS: light, color, dynamic, walk, illuminant, model, algorithm, condition, insight, transfer, local, source, result, shadow, map, interact, render, present, global, bundle",Radiance Transfer Biclustering for Real-Time All-Frequency Biscale Rendering,2,20,7,20,20,20,20,20,20,3,20,20,6,20,20,20,4,20,1,5,849
"TITLE: Video Painting with Space-Time-Varying Style Parameters WORDS: video, project, object, data, texture, camera, shape, scene, patch, track, automatic, view, synthesis, viewpoint, topic, person, analysis, volume, set, geometry",Video Painting with Space-Time-Varying Style Parameters,20,2,4,8,20,3,20,1,11,20,7,20,20,20,20,5,20,6,10,9,850
"TITLE: Inductively Generating Euler Diagrams WORDS: graph, data, model, draw, diagram, user, tree, virtual, approach, contour, intersect, rigid, cell, isosurface, stabilize, algorithm, mesh, analysis, set, label",Inductively Generating Euler Diagrams,1,20,20,9,6,3,20,20,20,7,4,20,2,20,8,5,20,20,20,20,851
"TITLE: Automatic Metro Map Layout Using Multicriteria Optimization WORDS: point, layout, aesthetic, text, density, easy, number, voronoi, game, case, hierarchy, design, embedded, outcome, larger, couple, tensor, node, graph, quantitative",Automatic Metro Map Layout Using Multicriteria Optimization,20,7,5,20,11,8,20,10,20,20,9,2,6,20,20,1,3,20,20,4,852
"TITLE: Shape    x0201C;Break-and-Repair   x0201D; Strategy and Its Application to Automated Medical Image Segmentation WORDS: image, data, automatic, map, topic, model, geometry, capture, parameterize, style, artist, analysis, effect, segment, set, user, applicator, curvature, technique, design",Shape    x0201C;Break-and-Repair   x0201D; Strategy and Its Application to Automated Medical Image Segmentation,6,1,20,3,5,2,20,20,20,20,20,7,20,20,20,20,20,20,20,4,853
"TITLE: GPU-Based Multilevel Clustering WORDS: data, perform, render, gpu, distance, ray, depth, implement, model, parallel, present, result, achieve, memory, order, analysis, graph, set, user, sample",GPU-Based Multilevel Clustering,9,20,20,3,7,2,20,20,20,20,20,20,8,1,20,5,4,20,20,6,854
"TITLE: Parallel Iteration to the Radiative Transport in Inhomogeneous Media with Bootstrapping WORDS: volume, model, light, volumetric, participate, perform, gpu, distance, depth, ray, sample, implement, method, color, parallel, optimal, graph, domain, data, memory",Parallel Iteration to the Radiative Transport in Inhomogeneous Media with Bootstrapping,20,7,20,4,20,8,20,10,20,20,20,20,9,1,20,20,2,3,5,6,855
